:START_ID(Reach),:END_ID(Reach),:Type
170402210101,170402210103,Downstream
170402210102,170402210103,Downstream
170402210103,170402210602,Downstream
170402210201,170402210202,Downstream
170402210202,170402210303,Downstream
170402210301,170402210302,Downstream
170402210302,170402210303,Downstream
170402210303,170402210602,Downstream
170402210401,170402210402,Downstream
170402210402,170402210403,Downstream
170402210403,170402210603,Downstream
170402210501,170402210502,Downstream
170402210502,170402210503,Downstream
170402210503,170402210604,Downstream
170402210601,170402210603,Downstream
170402210602,170402210603,Downstream
170402210603,170402210604,Downstream
170402210604,170402210702,Downstream
170402210701,170402210702,Downstream
170402210702,170402210802,Downstream
170402210801,170402210802,Downstream
170402210802,170402210804,Downstream
170402210803,170402210804,Downstream
170402210804,170402210903,Downstream
170402210901,CLOSED BASIN,Downstream
170402210902,CLOSED BASIN,Downstream
170402210903,170402210904,Downstream
170402210904,170402190906,Downstream
170402110105,170402110106,Downstream
170402110112,170402110113,Downstream
170402130202,170402130203,Downstream
170402130204,170402130205,Downstream
170402130506,170402130508,Downstream
170402130507,170402130511,Downstream
170402130508,170402130511,Downstream
170402130510,170402130513,Downstream
170402130511,170402130513,Downstream
170402130512,170402130513,Downstream
170402130513,170402130605,Downstream
170402130605,170402130703,Downstream
170402130703,170402130705,Downstream
170402130704,170402130705,Downstream
170402130802,170402130803,Downstream
170402110202,170402110205,Downstream
170402110204,170402110205,Downstream
170402110205,170402110207,Downstream
170402100103,170402100105,Downstream
170402100105,170402100202,Downstream
170402100202,170402100207,Downstream
170402100204,170402100207,Downstream
170402100207,170402100403,Downstream
170402100301,170402100303,Downstream
170401010206,170401010207,Downstream
170401010205,170401010206,Downstream
170401010204,170401010205,Downstream
170401010207,170401010402,Downstream
170401010101,170401010102,Downstream
170401010102,170401010103,Downstream
170401010103,170401010104,Downstream
170401010104,170401010207,Downstream
170401010402,170401010406,Downstream
170401010401,170401010402,Downstream
170401010406,170401010409,Downstream
170401010403,170401010404,Downstream
170401010404,170401010406,Downstream
170401010405,170401010406,Downstream
170401010407,170401010409,Downstream
170401010409,170401010604,Downstream
170401010408,170401010409,Downstream
170401050204,170401050205,Downstream
170401050301,170401050302,Downstream
170402030102,170402030104,Downstream
170402030103,170402030104,Downstream
170402030201,170402030202,Downstream
170402030202,170402030204,Downstream
170402040301,170402040304,Downstream
170402040302,170402040304,Downstream
170501010101,170501010104,Downstream
170501010102,170501010104,Downstream
170501010103,170501010104,Downstream
170501010104,170501010501,Downstream
170501010201,170501010203,Downstream
170501010202,170501010203,Downstream
170501010203,170501010204,Downstream
170501010204,170501010205,Downstream
170501010205,170501010505,Downstream
170501010301,170501010303,Downstream
170501010302,170501010303,Downstream
170501010303,170501010306,Downstream
170501021701,170501021703,Downstream
170501021702,170501021703,Downstream
170501021703,170501021704,Downstream
170501021704,170501011108,Downstream
170501030104,170501030105,Downstream
170501030105,170501030201,Downstream
170501030201,170501030209,Downstream
170501030202,170501030209,Downstream
170501030204,170501030209,Downstream
170501030205,170501030206,Downstream
170501030206,170501030209,Downstream
170501030209,170501030401,Downstream
170501030401,170501030405,Downstream
170501030402,170501030405,Downstream
170501030403,170501030405,Downstream
170501200204,170501200206,Downstream
170501200205,170501200304,Downstream
170501200206,170501200304,Downstream
170501200301,170501200302,Downstream
170501200302,170501200306,Downstream
170501200303,170501200304,Downstream
170501200304,170501200306,Downstream
170501200305,170501200306,Downstream
170501200306,170501200602,Downstream
170501200401,170501200403,Downstream
170501200402,170501200403,Downstream
170501200403,170501200501,Downstream
170501200501,170501200503,Downstream
170501200502,170501200503,Downstream
170501200503,170501200505,Downstream
170501200504,170501200505,Downstream
170501200505,170501200506,Downstream
170501200506,170501200602,Downstream
170501200601,170501200602,Downstream
170501200602,170501200604,Downstream
170501200603,170501200604,Downstream
170501200604,170501220101,Downstream
170501210101,170501210201,Downstream
170501210102,170501210201,Downstream
170501210201,170501210203,Downstream
170501210202,170501210203,Downstream
170501210203,170501210303,Downstream
170501210301,170501210303,Downstream
170501210302,170501210303,Downstream
170501210303,170501210403,Downstream
170501210401,170501210403,Downstream
170501210402,170501210403,Downstream
170501210403,170501220101,Downstream
170501220101,170501220104,Downstream
170501220102,170501220104,Downstream
170501220103,170501220104,Downstream
170501220104,170501220107,Downstream
170501220105,170501220107,Downstream
170501220106,170501220107,Downstream
170501220107,170501220604,Downstream
170501220201,170501220203,Downstream
170501220202,170501220203,Downstream
170501220203,170501220604,Downstream
170501220301,170501220302,Downstream
170501220302,170501220402,Downstream
170501220303,170501220402,Downstream
170501220401,170501220402,Downstream
170501220402,170501220403,Downstream
170501220403,170501220601,Downstream
170501220501,170501220503,Downstream
170501220502,170501220503,Downstream
170501220503,170501220601,Downstream
170501220601,170501220602,Downstream
170501220602,170501220603,Downstream
170501220603,170501220605,Downstream
170501220604,170501220605,Downstream
170501220605,170501220903,Downstream
170501220701,170501220702,Downstream
170501220702,170501220704,Downstream
170501220703,170501220705,Downstream
170501220704,170501220705,Downstream
170501220801,170501220802,Downstream
170501220802,170501220804,Downstream
170501220803,170501220804,Downstream
170501220804,170501220805,Downstream
170501230101,170501230104,Downstream
170501230102,170501230104,Downstream
170501230103,170501230105,Downstream
170501230104,170501230105,Downstream
170501230105,170501230106,Downstream
170501230106,170501230204,Downstream
170501230201,170501230203,Downstream
170501230202,170501230203,Downstream
170501230203,170501230206,Downstream
170501230204,170501230208,Downstream
170102030303,170102030304,Downstream
170102030304,170102030308,Downstream
170102030305,170102030308,Downstream
170102030306,170102030308,Downstream
170102030307,170102030310,Downstream
170102030301,170102030308,Downstream
170102030309,170102030310,Downstream
170102030310,170102030903,Downstream
170102030401,170102030406,Downstream
170102030402,170102030406,Downstream
170102030403,170102030406,Downstream
170102051003,170102051007,Downstream
170102051004,170102051007,Downstream
170102051005,170102051007,Downstream
170102051006,170102051007,Downstream
170102051007,170102051105,Downstream
170102051101,170102051102,Downstream
170102051102,170102051105,Downstream
170102051103,170102051105,Downstream
170102051104,170102051105,Downstream
170102051105,170102051203,Downstream
170102110101,170102110102,Downstream
170102110102,170102110106,Downstream
170102110103,170102110106,Downstream
170102110104,170102110105,Downstream
170102110105,170102110106,Downstream
170102110106,170102110205,Downstream
170102110201,170102110205,Downstream
170401010301,170401010302,Downstream
170401010302,170401010303,Downstream
170401010303,170401010304,Downstream
170401010304,170401010409,Downstream
170401010604,170401010608,Downstream
170401010602,170401010603,Downstream
170401010601,170401010602,Downstream
170401010603,170401010604,Downstream
170401010609,170401010610,Downstream
170401010605,170401010606,Downstream
170401010606,170401010607,Downstream
170401010607,170401010609,Downstream
170401010608,170401010609,Downstream
170501010304,170501010305,Downstream
170501010305,170501010306,Downstream
170501010306,170501010602,Downstream
170501010401,170501010402,Downstream
170501010402,170501010403,Downstream
170501010403,170501010404,Downstream
170501010404,170501010405,Downstream
170501010405,170501010606,Downstream
170501010501,170501010502,Downstream
170501010502,170501010504,Downstream
170501010503,170501010504,Downstream
170501010504,170501010505,Downstream
170501010505,170501010606,Downstream
170501010601,170501010602,Downstream
170501010602,170501010606,Downstream
170501010603,170501010606,Downstream
170501010604,170501010605,Downstream
170501010605,170501010606,Downstream
170501010606,170501010806,Downstream
170501010701,170501010703,Downstream
170501010702,170501010704,Downstream
170501010703,170501010704,Downstream
170501010704,170501010806,Downstream
170501010801,170501010802,Downstream
170501010802,170501010803,Downstream
170501010803,170501010806,Downstream
170501010804,170501010805,Downstream
170501230205,170501230206,Downstream
170501230206,170501230208,Downstream
170501230207,170501230208,Downstream
170501230208,170501230400,Downstream
170501230301,170501230303,Downstream
170501230302,170501230303,Downstream
170501230303,170501230306,Downstream
170501230304,170501230305,Downstream
170501230305,170501230306,Downstream
170501230306,170501230400,Downstream
170501230400,170501230503,Downstream
170501230501,170501230504,Downstream
