HUC_ID,name
170703050401,Lawson Creek
170703050402,Veazie Creek-Ochoco Creek
170703050403,Ochoco Reservoir-Ochoco Creek
170703050404,Town of Prineville-Ochoco Creek
170703050501,Upper McKay Creek
170703050502,Allen Creek
170703050503,Lower McKay Creek
170900030511,Lower Soap Creek
170900030512,Nisly Reservoir-Luckiamute River
170900030601,Sring Creek-Willamette River
170900030602,Curtis Slough-Willamette River
170900030603,Flat Creek
170900030604,Lake Creek-Willamette River
170900030605,Booneville Channel-Willamette River
170900030606,Dry Muddy Creek-Muddy Creek
170900030607,Little Muddy Creek
170900030608,Fischer Island-Muddy Creek
170900030609,Frazier Creek-Willamette River
170900030610,Truax Creek-Willamette River
170900030611,McCarthy Slough-Willamette River
170900040101,Upper Separation Creek
170900040102,Lower Separation Creek
170900040103,Upper Horse Creek
170900040104,Middle Horse Creek
170900040105,Lower Horse Creek
170900040201,Parks Creek-Lost Lake
170900040202,Hackleman Creek-McKenzie River
170900040203,Smith River
170900040204,Kink Creek-McKenzie River
170900040205,Deer Creek
170900040206,Boulder Creek-McKenzie River
170900040207,White Branch
170900040208,Lost Creek
170900040209,Florence Creek-McKenzie River
170900040301,Elk Creek-South Fork McKenzie River
170900040302,Roaring River-South Fork McKenzie River
170900040303,Augusta Creek-South Fork McKenzie River
170900040304,Rebel Creek-South Fork McKenzie River
170900040305,French Pete Creek
170900040306,East Fork South Fork McKenzie River
170900040307,Cougar Reservoir-South Fork McKenzie River
170900040308,Cougar Creek-South Fork McKenzie River
170900040401,Lookout Creek
170900040402,Upper Blue River
170900040403,Lower Blue River
170900040501,Quartz Creek
170900040502,Elk Creek-McKenzie River
170900040601,Headwaters Mohawk River
170900040602,Shotgun Creek-Mohawk River
170900040603,Mill Creek
170900040604,Parsons Creek-Mohawk River
170900040605,McGowan Creek-Mohawk River
170900040701,Gate Creek
170900040702,East Fork Deer Creek-McKenzie River
170900040703,Ritchie Creek-McKenzie River
170900040704,Holden Creek-McKenzie River
170900040705,Camp Creek
170900040706,Walterville Canal-McKenzie River
170900050101,South Fork Breitenbush River
170900050102,North Fork Breitenbush River
170900050104,Upper Breitenbush River
170900050105,Lower Breitenbush River
170900050201,Swede Creek-North Santiam River
170900050202,Straight Creek-North Santiam River
170900050203,Marion Creek
170900050204,Pamelia Creek
170900050205,Minto Creek-North Santiam River
170900050206,Whitewater Creek
170900050207,Boulder Creek-North Santiam River
170900050208,Sauers Creek-North Santiam River
171200040304,North Fork Chickahominy Creek
171200040401,Rimrock Lake
171200040402,Hay Lake
171200050101,Timber Butte
171200050102,Bear Flat Draw
170703050601,Dickerson Flat
170703050602,Antelope Butte
170703050603,Whiskey Spring
170703050604,Antelope Spring
170703050605,The Potholes
170703050606,Pine Mountain Observatory
170703050701,Pringle Flat Reservoir-Dry River
170703050702,Fehrenbacker Reservoir-Dry River
170703050703,Town of Brothers-Dry River
170703050704,Pine Ridge-Dry River
170703050705,Hirsch Reservoir
170703050706,Mahogany Butte-Dry River
170703050707,Pine Mountain
170703050708,Teepee Draw
170703050709,Horse Ridge
170703050710,Smith Canyon-Dry River
170703050711,Badlands-Dry River
170703050801,Williamson Creek
170703050802,170703050802
170703050803,Hunter Butte
170703050804,Stookey Flat
170703050805,Reynolds Pond
170703050806,Zell Pond-Dry River
170703050807,Shumway Lake-Dry River
170703050808,Powell Butte-Dry River
170703050809,Houston Lake-Dry River
170703050901,Mayfield Pond
170703050902,Town of O'Neil
170703051001,Juniper Canyon
170703051002,Town of Prineville-Crooked River
170703051003,Lytle Creek
170703051004,Lone Pine Creek
170703051005,North Unit Main Canal
170703051006,McAllister Slough-Crooked River
170703051101,Osborne Canyon-Crooked River
170703051102,Crooked River
170703060101,Box Canyon
170703060102,Seekseequa Creek
170703060103,Lake Simtustus-Deschutes River
170900050301,Upper Blowout Creek
170900050302,Lower Blowout Creek
170900050402,Rock Creek
170900050602,Bear Branch-North Santiam River
170900050603,Marion Creek-North Santiam River
170900050604,Morgan Creek-North Santiam River
170900060101,Pyramid Creek
170900060102,Cougar Creek-Middle Santiam River
170900060103,Donaca Creek-Middle Santiam River
170900060104,Bear Creek-Middle Santiam River
170900060201,Sevenmile Creek-South Santiam River
170900060202,Sheep Creek-South Santiam River
170900060203,Soda Fork
170900060204,Upper Canyon Creek
170900060205,Owl Creek
170900060206,Moose Creek
170900060207,Lower Canyon Creek
170900060208,Trout Creek-South Santiam River
170900060301,Headwaters Quartzville Creek
170900060302,Upper Quartzville Creek
170900060303,Canal Creek
170900060304,Middle Quartzville Creek
170900060305,Lower Quartzville Creek
170900060306,Upper Green Peter Lake
170900060307,Lower Green Peter Lake
170900060401,Shot Pouch Creek-South Santiam River
170900060402,Middle Santiam River-Foster Lake
170900060501,Little Wiley Creek
170900060502,Jackson Creek-Wiley Creek
170900060601,Upper Crabtree Creek
170900060602,Middle Crabtree Creek
170900060603,Beaver Creek
170900060604,Lower Crabtree Creek
170900060701,Headwaters Thomas Creek
170900060702,Upper Thomas Creek
170900060703,Middle Thomas Creek
170900060704,South Fork Neal Creek
170900060705,Lower Thomas Creek
170900060801,Ames Creek-South Santiam River
170900060802,McDowell Creek
170900060803,Vail Creek-South Santiam River
170900060804,Hamilton Creek
170900060805,Onehorse Slough Creek-South Santiam River
170900060806,Mill Creek-South Santiam River
170900070101,Bashaw Creek-Willamette River
170900070102,Ash Creek
170900070103,Upper Rickreall Creek
170900070104,Baskett Slough
170900070105,Hayden Slough Creek
170900070106,Lower Rickreall Creek
170900070107,Wilkerson Creek-Willamette River
170900070201,Upper Mill Creek
170900070202,Beaver Creek
170900070203,McKinney Creek
170900070204,Lower Mill Creek
170900070301,Croisan Creek-Willamette River
170900070302,Spring Valley Creek
170900070303,Glenn Creek-Willamette River
170900070304,Lambert Slough-Willamette River
170900070305,Champoeg Creek
170900070306,Chehalem Creek
170900070307,Hess Creek-Willamette River
170900070401,Corral Creek-Willamette River
170900070402,Coffee Lake Creek-Willamette River
170900070403,Parrott Creek-Beaver Creek
170900070404,Abernethy Creek
170900070405,Tanner Creek-Willamette River
171200050401,Big Hole
171200050501,China Hat
171200050503,The Dome
171200050504,Burnt Butte
171200050505,Ooskan Butte
171200050801,Upper Walker Creek
171200050802,Middle Walker Creek
171200050901,Peters Creek
170703060201,Upper Willow Creek
170703060202,Rimrock Spring Wildlife Management Area
170703060203,Middle Willow Creek
170703060204,Dry Canyon
170703060205,Lower Willow Creek
170703060301,Upper Shitike Creek
170703060302,Lower Shitike Creek
170703060303,Dry Creek
170703060304,Pelton Dam-Deschutes River
170703060305,Webster Flat-Deschutes River
170703060401,Upper Mill Creek
170703060402,Middle Creek-Boulder Creek
170703060403,Lower Mill Creek
170703060501,Upper Beaver Creek
170703060502,Coyote Creek
170703060503,Middle Beaver Creek
170703060504,Quartz Creek
170703060505,Lower Beaver Creek
170703060601,Dry Creek-Warm Springs River
170703060602,Bunchgrass Creek-Warm Springs River
170703060603,South Fork Warm Springs River
170703060604,Badger Creek
170703060605,Mill Creek Canal
170900080101,Upper Willamina Creek
170900080102,Coast Creek
170900080103,Lower Willamina Creek
170900080201,Headwaters South Yamhill River
170900080202,Agency Creek
170900080203,Rock Creek
170900080204,Rogue River-South Yamhill River
170900080205,Gold Creek-South Yamhill River
170900080301,Upper Mill Creek
170900080302,Lower Mill Creek
170900080401,Rock Creek-South Yamhill River
170900080402,Town of Ballston
170900080403,Upper Deer Creek
170900080404,Muddy Creek
170900080405,Lower Deer Creek
170900080406,Blue Heron Reservoir-South Yamhill River
170900080501,Upper Salt Creek
170900080502,Upper Ash Swale
170900080503,Lower Ash Swale
170900080504,Lower Salt Creek
170900080601,Haskins Creek
170900080602,Upper North Yamhill River
170900080603,Turner Creek
170900080604,Middle North Yamhill River
170900080605,Yamhill Creek
170900080606,Baker Creek
170900080607,Panther Creek
170900080608,Lower North Yamhill River
170900080701,South Yamhill River
170900080702,Palmer Creek
170900080703,Hawn Creek-Yamhill River
170900090101,Headwaters Pudding River
170900090102,Drift Creek
170900090104,Silver Creek
171200051501,Cracker Lake
171200051502,Dry Lake
171200051503,Hassler Lake
171200051505,Tired Horse Reservoir
171200051506,Musser Draw
170703060606,Hehe Butte-Warm Springs River
170703060607,Indian Head Canyon-Warm Springs River
170703060608,Kahneeta Hot Spring-Warm Springs River
170703060701,Deep Creek
170703060702,Cottonwood Creek-Deep Creek
170703060703,Salt Creek
170703060704,Trail Hollow Creek-Bakeoven Creek
170703060801,Upper Badger Creek
170703060802,Jordan Creek
170703060803,Postage Stamp Butte-Tygh Creek
170703060804,Lower Badger Creek
170703060805,Butler Canyon-Tygh Creek
170703060901,Clear Creek
170703060902,Boulder Creek
170703060904,Gate Creek
170703060905,Rock Creek
170900090106,Middle Abiqua Creek
170900090107,Lower Abiqua Creek
170900090108,Upper Little Pudding River
170900090109,Lower Little Pudding River
170900090110,Howell Prairie Creek-Pudding River
170900090202,Middle Butte Creek
170900090203,Lower Butte Creek
170900090204,Brandy Creek-Pudding River
170900090301,Garret Creek
170900090302,Upper Rock Creek
170900090303,Bear Creek
170900090304,Lower Rock Creek
170900090401,Table Rock Fork
170900090403,Pine Creek-Molalla River
170900090404,Trout Creek-Molalla River
170900090405,Dead Horse Canyon Creek
170900090406,Upper North Fork Molalla River
170703060906,Middle White River
170703060907,Threemile Creek
170703060908,Lower White River
170703061001,Upper Buck Hollow Creek
170703061002,Upper Finnegan Creek
170703061003,Lower Finnegan Creek
170703061004,Middle Buck Hollow Creek
170703061005,Lower Buck Hollow Creek
170703061101,Big Cove-Deschutes River
170703061102,Eagle Creek
170703061103,Nena Creek
170703061104,Little Cove-Deschutes River
170703061105,Rice Creek
170703061106,Wapinitia Creek
170703061107,Chicken Spring Canyon-Deschutes River
170703061108,Oak Springs Creek-Deschutes River
170703061201,Jones Canyon
170703061202,Oak Canyon-Deschutes River
170703061203,Box Elder Canyon-Deschutes River
170703061204,Bull Run Canyon-Deschutes River
170703061205,Gordon Canyon-Deschutes River
170703070101,Opal Creek
170703070102,Foley Creek
170703070103,Headwaters Trout Creek
170703070104,Amity Creek
170703070105,Board Hollow-Trout Creek
170703070106,Big Whetstone Creek-Trout Creek
170703070107,Long Hollow-Trout Creek
170703070108,Little Trout Creek
170703070109,Tub Springs Canyon-Trout Creek
170703070201,Grub Hollow Creek-Antelope Creek
170703070202,Cold Camp Creek
170703070203,Indian Creek-Antelope Creek
170703070204,Upper Ward Creek
170703070205,Lower Ward Creek
170703070206,Cow Canyon-Antelope Creek
170703070301,Little Willow Creek
170703070302,Upper Hay Creek
170703070303,Wilson Creek
170703070304,Lower Hay Creek
170703070401,Upper Mud Springs Creek
170900090407,Lower North Fork Molalla River
170900090408,Cedar Creek-Molalla River
170900090501,Senecal Creek
170900090502,Mill Creek-Pudding River
170900090601,Canyon Creek
170900090602,Headwaters Milk Creek
170900090603,Upper Milk Creek
170900090604,Woodcock Creek
170900090605,Middle Milk Creek
170900090606,Lower Milk Creek
170900090607,Molalla River
170900100101,Upper Gales Creek
170900100102,Middle Gales Creek
170900100103,Lower Gales Creek
170900100201,Headwaters Tualatin River
170900100202,Wapato Creek
170900100203,Sain Creek-Scoggins Creek
170900100204,Roaring Creek-Tualatin River
170900100205,Carpenter Creek-Tualatin River
170900100206,City of Forest Grove-Tualatin River
170900100301,Upper West Fork Dairy Creek
170900100302,Middle West Fork Dairy Creek
160101020205,Preuss Creek
160102010602,Upper Georgetown Creek
160102010603,Lower Georgetown Creek
160102010609,Trail Creek-Bear River
160102010701,Big Srping Creek
160102010702,Bailey Creek-Bear River
160102010703,Red Mountain
160102010704,Soda Creek
160102010705,Alexander Reservoir
160102020101,Upper Cottonwood Creek
160102020102,Middle Cottonwood Creek
160102020201,China Hill
160102020202,Mcpherson Canyon-Bear River
160102020203,Densmore Creek
160102020301,Swan Lake
160102020303,Oxford Slough-Deep Creek
160102040101,Dairy Creek
160102040102,Wright Creek
160102040103,Daniels Reservoir
160102040104,Elkhorn Creek-Little Malad River
160102040106,Kents Canyon-Little Malad River
160102040203,Upper Devil Creek
160102040205,Upper Deep Creek
160203090101,Bull Canyon
160203090102,Pettit Spring-Deep Creek
160203090104,Upper Rock Creek
160203090201,Headwaters Glen Canyon
160203090202,Hay Canyon
160203090206,Black Pine Canyon
160203090401,Duffy Creek
160101020204,Thomas Fork-Dry Creek
160101020203,Giraffe Creek
100301011502,Upper Silver Creek
100301011801,Iron Horse Creek
100301011802,Headwaters Little Prickley Pear Creek
100301011804,Virginia Creek
100301011805,Upper Canyon Creek
100200040301,Headwaters Big Hole River
100200040303,Berry Creek
100200040304,Englejard Creek
100200040306,Miner Creek
100200040307,Little Lake Creek
100200040308,Big Swamp Creek
100200040404,Big Lake Creek
100200040405,Upper Rock Creek
100200040408,Swamp Creek
100200040501,Upper Trail Creek
100200040502,May Creek
100200040504,Upper Ruby Creek
100200040505,Lower Ruby Creek
100200040506,Tie Creek
100200010101,Red Rock Creek
100200010104,Upper Red Rock Lake
100200010105,Odell Creek
100200010106,Lower Red Rock Lake
100200010202,Headwaters Red Rock River
100200010203,Winslow Creek
100200040507,Johnson Creek
100200040508,Mussigbrod Creek
100200040602,Howell Creek
100200040603,Plimpton Creek
100200040605,Pintler Creek
100200010204,Bean Creek-Red Rock River
100200010206,Peet Creek
100200010209,Upper Lima Reservoir
100200010210,Lower Lima Reservoir
100200010301,Big Beaver Creek
100200010302,Town of Monida
100200010303,Upper Junction Creek
100200010401,Upper Little Sheep Creek
100200040701,California Creek
